name	term	lev	seq	value
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora5223	-0.55917257618236
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora17741	-0.00430225221260166
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora4188	-7.59122677933594
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora23929	0.677776979746876
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora4200	4.15626827833575
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora5397	-0.145802552711491
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora11022	1.87584941809909
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora26798	-0.302860230185832
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora1496	-0.730027692716415
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora16461	0.52483022544381
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora53388	-0.168020114431017
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora7537	0.0779532920439774
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora25880	0.327917235457042
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora8164	1.42632543889825
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora1862	-2.11480132159554
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora19488	0.710156523071113
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora5942	-0.710633280716425
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora10023	7.18318641969642
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora11166	3.27744074729149
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora16679	-0.0753995107856843
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora7517	5.08222213944939
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora18750	2.90023277682121
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora9294	5.96378611699609
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora8481	3.40611200368202
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora1605	-2.15323767435774
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora38428	1.19302104970833
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora3033	0.0504338206651508
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora12986	0.806909352922986
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora3138	-0.504273174872826
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora1802	2.67599952399537
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora25885	4.88523966964466
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora1768	-10.868303000491
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora6926	3.26826261417532
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora14524	1.28760717763828
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora5148	-0.0657647997447984
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora2416	3.45567154692829
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora10007	0.17516177171483
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora1918	1.22383796741557
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora5459	-7.30737301528942
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora9853	-0.194586397651953
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora10671	1.3516048624335
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora12043	0.91142304435436
"phosphatidylinositol-3,4,5-trisphosphate binding"	GO:0005547	2	Acropora30747	-3.63732775038622
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora499	-0.853671871008104
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora28998	-3.32064270389347
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora594	-0.982654200903342
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora18207	-0.118586068170113
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora32085	0.00241720931144482
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora4655	-0.775356461268303
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora1200	0.176305602172572
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora867	-0.760519768949075
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora6599	-0.0637520126758865
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora43203	0.115961379411093
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora3418	-0.102750283156759
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora2487	0.316033850001931
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora17712	-5.37680279764073
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora47829	2.1080678920716
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora1655	0.0385907363376478
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora497	0.846172145202327
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora6440	0.30081116286918
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora29613	-2.76933218622763
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora26591	-0.166229743399419
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora2588	-0.232285412532087
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora9905	0.719445407986485
"peptide disulfide oxidoreductase activity"	GO:0015037	2	Acropora15067	-0.130691310356092
"diacylglycerol kinase activity"	GO:0004143	2	Acropora17138	2.09866615268151
"diacylglycerol kinase activity"	GO:0004143	2	Acropora9861	-0.125354500703628
"diacylglycerol kinase activity"	GO:0004143	2	Acropora9130	-6.41684145848198
"diacylglycerol kinase activity"	GO:0004143	2	Acropora23274	0.929354674484563
"diacylglycerol kinase activity"	GO:0004143	2	Acropora25001	0.90564340262824
"diacylglycerol kinase activity"	GO:0004143	2	Acropora11339	3.18875359769534
"diacylglycerol kinase activity"	GO:0004143	2	Acropora40887	-0.163311775786469
"diacylglycerol kinase activity"	GO:0004143	2	Acropora27786	-0.143625280185759
"diacylglycerol kinase activity"	GO:0004143	2	Acropora28025	0.412514475018157
"diacylglycerol kinase activity"	GO:0004143	2	Acropora34026	0.187047264742555
"co-SMAD binding"	GO:0070410	2	Acropora4081	3.70283197908095
"co-SMAD binding"	GO:0070410	2	Acropora15683	0.883576332696188
"co-SMAD binding"	GO:0070410	2	Acropora11696	0.633905728226876
"co-SMAD binding"	GO:0070410	2	Acropora13775	0.111140705139587
"co-SMAD binding"	GO:0070410	2	Acropora5340	-0.568318718749688
"co-SMAD binding"	GO:0070410	2	Acropora2229	-13.1158548107106
"co-SMAD binding"	GO:0070410	2	Acropora8516	-0.0486966062114302
"core promoter binding"	GO:0001047	2	Acropora15968	0.0339691032182538
"core promoter binding"	GO:0001047	2	Acropora5655	0.215820246080006
"core promoter binding"	GO:0001047	2	Acropora7496	0.114547671930045
"core promoter binding"	GO:0001047	2	Acropora1472	0.67211798667161
"core promoter binding"	GO:0001047	2	Acropora55985	1.07509594335653
"core promoter binding"	GO:0001047	2	Acropora1700	4.86016817213329
"core promoter binding"	GO:0001047	2	Acropora4081	3.70283197908095
"core promoter binding"	GO:0001047	2	Acropora22783	-0.80555400051045
"core promoter binding"	GO:0001047	2	Acropora3926	2.78498101772921
"core promoter binding"	GO:0001047	2	Acropora1663	0.812453567986442
"core promoter binding"	GO:0001047	2	Acropora25215	1.57868258452085
"core promoter binding"	GO:0001047	2	Acropora4068	1.84088078877651
"core promoter binding"	GO:0001047	2	Acropora12661	0.64734485298825
"core promoter binding"	GO:0001047	2	Acropora396	0.00653560855746018
"core promoter binding"	GO:0001047	2	Acropora43643	5.8988784249693
"core promoter binding"	GO:0001047	2	Acropora2964	4.43395811850807
"core promoter binding"	GO:0001047	2	Acropora1771	1.37230368065385
"core promoter binding"	GO:0001047	2	Acropora18828	-0.231395229394741
"core promoter binding"	GO:0001047	2	Acropora23836	2.86791161643875
"core promoter binding"	GO:0001047	2	Acropora4958	-3.14820005212421
"core promoter binding"	GO:0001047	2	Acropora19303	5.36560626546506
"core promoter binding"	GO:0001047	2	Acropora4319	-2.82334772886251
"core promoter binding"	GO:0001047	2	Acropora18604	1.23159603167512
"core promoter binding"	GO:0001047	2	Acropora9450	4.00455234206185
"core promoter binding"	GO:0001047	2	Acropora5158	-9.46900248894838
"core promoter binding"	GO:0001047	2	Acropora24996	0.34846633396678
"core promoter binding"	GO:0001047	2	Acropora5489	-7.11862693376069
"core promoter binding"	GO:0001047	2	Acropora133	10.6547375619742
"core promoter binding"	GO:0001047	2	Acropora26047	0.598202419675645
"core promoter binding"	GO:0001047	2	Acropora2798	-5.01652237863587
"core promoter binding"	GO:0001047	2	Acropora14577	-0.302853642879024
"core promoter binding"	GO:0001047	2	Acropora951	-4.99295377104601
"core promoter binding"	GO:0001047	2	Acropora21263	4.28605954371448
"core promoter binding"	GO:0001047	2	Acropora940	-0.352105124696555
"core promoter binding"	GO:0001047	2	Acropora4940	-1.20151611988354
"core promoter binding"	GO:0001047	2	Acropora99	1.17763372872732
"core promoter binding"	GO:0001047	2	Acropora5179	4.40436413054094
"core promoter binding"	GO:0001047	2	Acropora26014	-4.1297245840349
"core promoter binding"	GO:0001047	2	Acropora14549	1.28622103502579
"core promoter binding"	GO:0001047	2	Acropora21291	2.73466169018194
"core promoter binding"	GO:0001047	2	Acropora11024	-0.219254827896526
"core promoter binding"	GO:0001047	2	Acropora6434	8.5137830595481
"core promoter binding"	GO:0001047	2	Acropora12655	3.33718006079709
"core promoter binding"	GO:0001047	2	Acropora9899	0.17443029425575
"core promoter binding"	GO:0001047	2	Acropora10313	1.6876063915442
"core promoter binding"	GO:0001047	2	Acropora23684	-0.0873156931869462
"core promoter binding"	GO:0001047	2	Acropora3093	-0.125184390305478
"core promoter binding"	GO:0001047	2	Acropora5268	0.576543120071481
"core promoter binding"	GO:0001047	2	Acropora41987	0.0420082550210876
"core promoter binding"	GO:0001047	2	Acropora10591	0.436995112671502
"core promoter binding"	GO:0001047	2	Acropora2718	1.5659645572155
"core promoter binding"	GO:0001047	2	Acropora8187	0.401308596806703
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora499	-0.853671871008104
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora28998	-3.32064270389347
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora4978	-0.481206998205803
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora19164	-0.275086944459699
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora12902	0.189755249387738
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora10308	-0.224396022879815
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora9026	-0.171213655421024
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora8894	-2.77817614806581
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora11557	2.25951361814396
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora9905	0.719445407986485
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora12744	0.129354516409281
"protein disulfide oxidoreductase activity"	GO:0015035	3	Acropora2344	6.21369841425114
"cholesterol transporter activity"	GO:0017127	3	Acropora85	-4.3039102275302
"cholesterol transporter activity"	GO:0017127	3	Acropora1083	-17.2920515153004
"cholesterol transporter activity"	GO:0017127	3	Acropora4284	-0.764411137375049
"cholesterol transporter activity"	GO:0017127	3	Acropora5761	-0.451874462179886
"cholesterol transporter activity"	GO:0017127	3	Acropora7246	0.288404164966994
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora6470	0.0737256214244045
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora13756	-0.0894275847200293
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora45223	2.14036801237873
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora36336	3.07831568093871
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora53325	-2.33760708802613
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora46660	2.92411153874589
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora36807	1.49057896278826
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora17746	-3.6315261123419
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora12685	1.36479787198327
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora14150	-3.88500517544674
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora76966	-0.120252276315921
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora3136	5.73682871344304
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora1841	-0.000379513959512248
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora45102	-2.01880984948198
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora5485	-4.97981022422333
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora16835	-2.06568858976273
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora6662	-2.09612209981456
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora8620	2.83398727663999
"carbohydrate transmembrane transporter activity"	GO:0015144;GO:0051119	2	Acropora3537	0.0351956452701396
"dehydroascorbic acid transmembrane transporter activity"	GO:0008520;GO:0015229;GO:0033300;GO:0070890	2	Acropora6470	0.0737256214244045
"dehydroascorbic acid transmembrane transporter activity"	GO:0008520;GO:0015229;GO:0033300;GO:0070890	2	Acropora36807	1.49057896278826
"dehydroascorbic acid transmembrane transporter activity"	GO:0008520;GO:0015229;GO:0033300;GO:0070890	2	Acropora6662	-2.09612209981456
"dehydroascorbic acid transmembrane transporter activity"	GO:0008520;GO:0015229;GO:0033300;GO:0070890	2	Acropora8620	2.83398727663999
"dehydroascorbic acid transmembrane transporter activity"	GO:0008520;GO:0015229;GO:0033300;GO:0070890	2	Acropora3537	0.0351956452701396
"dehydroascorbic acid transmembrane transporter activity"	GO:0008520;GO:0015229;GO:0033300;GO:0070890	2	Acropora17746	-3.6315261123419
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora7315	0.110421293477326
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora321	-5.62304963684076
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora4690	0.126575892382969
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora10234	2.23780678358434
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora1024	-0.00960331656775914
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora2976	2.32602271998246
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora3257	0.447809822226683
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora8917	0.0230940280164947
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora11787	0.608217843207454
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora14315	1.9310967719138
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora5746	-0.623855953874011
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora12425	3.6137166164412
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora277	0.466598179715325
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora13851	0.68921943884512
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora14224	-0.16271034581683
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora749	-7.8565975217459
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora11708	-5.51726503405912
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora915	0.492627592628349
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora427	0.827262542377013
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora17659	-6.03872973714974
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora4471	-0.601415845964357
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora4999	-0.00771707624452831
"lipoprotein particle receptor binding"	GO:0050750;GO:0070325	3	Acropora87497	-0.793939744622617
"SAM domain binding"	GO:0032093	4	Acropora1006	5.5900784554411
"SAM domain binding"	GO:0032093	4	Acropora19940	0.267702473503236
"SAM domain binding"	GO:0032093	4	Acropora4964	-0.214168766216512
"SAM domain binding"	GO:0032093	4	Acropora2865	-4.74576608457391
"SAM domain binding"	GO:0032093	4	Acropora27283	1.15454251725895
"SAM domain binding"	GO:0032093	4	Acropora10726	1.01618176386799
"SAM domain binding"	GO:0032093	4	Acropora8399	1.59433517191681
"SAM domain binding"	GO:0032093	4	Acropora13321	2.16318419872941
"ATP-dependent 3'-5' DNA helicase activity"	GO:0043140	2	Acropora13458	-4.94800673766526
"ATP-dependent 3'-5' DNA helicase activity"	GO:0043140	2	Acropora11567	0.23697155774761
"ATP-dependent 3'-5' DNA helicase activity"	GO:0043140	2	Acropora35498	2.80846850841814
"ATP-dependent 3'-5' DNA helicase activity"	GO:0043140	2	Acropora28640	0.997967364257094
"ATP-dependent 3'-5' DNA helicase activity"	GO:0043140	2	Acropora9899	0.17443029425575
